order_id,customer_id,store_id,order_date,order_status,shipping_amount,discount_total,payment_status,_ingested_at,_source_file,rejection_reason_code,quarantined_at
50155,1715,36,2022-09-05,Completed,0.0,0.0,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_DUPLICATE_ORDER,2026-09-02 23:28:07.259845+05:30
50156,1709,19,2022-04-20,Shipped,0.0,0.0,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_DUPLICATE_ORDER,2026-09-02 23:28:07.259845+05:30
50157,9668,45,2024-04-07,Completed,0.0,92.96,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_DUPLICATE_ORDER,2026-09-02 23:28:07.259845+05:30
50158,7393,15,2024-08-15,Completed,0.0,0.0,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_DUPLICATE_ORDER,2026-09-02 23:28:07.259845+05:30
50159,1378,1,2023-03-07,Completed,0.0,0.0,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_DUPLICATE_ORDER,2026-09-02 23:28:07.259845+05:30
50160,3255,40,2026-04-12,Processing,0.0,869.98,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_DUPLICATE_ORDER,2026-09-02 23:28:07.259845+05:30
50161,4128,14,2022-07-29,Returned,0.0,1373.82,Refunded,2026-09-02 23:22:46.270186,orders.csv,ERR_DUPLICATE_ORDER,2026-09-02 23:28:07.259845+05:30
50162,6213,10,2024-10-18,Completed,0.0,0.0,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_DUPLICATE_ORDER,2026-09-02 23:28:07.259845+05:30
50163,7280,29,2023-03-13,Completed,0.0,3773.47,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_DUPLICATE_ORDER,2026-09-02 23:28:07.259845+05:30
50164,8074,1,2026-05-05,Shipped,0.0,0.0,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_DUPLICATE_ORDER,2026-09-02 23:28:07.259845+05:30
50165,8064,50,2023-09-07,Cancelled,0.0,363.38,Cancelled,2026-09-02 23:22:46.270186,orders.csv,ERR_DUPLICATE_ORDER,2026-09-02 23:28:07.259845+05:30
50166,9018,1,2022-02-28,Completed,0.0,2501.36,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_DUPLICATE_ORDER,2026-09-02 23:28:07.259845+05:30
50167,6112,23,2022-09-17,Cancelled,0.0,0.0,Cancelled,2026-09-02 23:22:46.270186,orders.csv,ERR_DUPLICATE_ORDER,2026-09-02 23:28:07.259845+05:30
50168,6688,47,2023-12-25,Completed,0.0,1689.78,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_DUPLICATE_ORDER,2026-09-02 23:28:07.259845+05:30
50169,3010,18,2024-04-02,Shipped,0.0,0.0,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_DUPLICATE_ORDER,2026-09-02 23:28:07.259845+05:30
50170,9238,8,2022-09-16,Completed,0.0,164.53,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_DUPLICATE_ORDER,2026-09-02 23:28:07.259845+05:30
50171,2134,34,2024-04-06,Completed,0.0,6963.71,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_DUPLICATE_ORDER,2026-09-02 23:28:07.259845+05:30
50172,1021,27,2025-09-26,Completed,0.0,164.88,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_DUPLICATE_ORDER,2026-09-02 23:28:07.259845+05:30
50173,5038,1,2024-07-14,Completed,0.0,310.53,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_DUPLICATE_ORDER,2026-09-02 23:28:07.259845+05:30
50174,6319,6,2023-05-30,Returned,0.0,0.0,Refunded,2026-09-02 23:22:46.270186,orders.csv,ERR_DUPLICATE_ORDER,2026-09-02 23:28:07.259845+05:30
50175,1941,24,2023-07-28,Processing,0.0,77.7,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_DUPLICATE_ORDER,2026-09-02 23:28:07.259845+05:30
50176,7329,33,2026-02-04,Completed,0.0,0.0,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_DUPLICATE_ORDER,2026-09-02 23:28:07.259845+05:30
50177,1328,27,2023-09-09,Cancelled,0.0,0.0,Cancelled,2026-09-02 23:22:46.270186,orders.csv,ERR_DUPLICATE_ORDER,2026-09-02 23:28:07.259845+05:30
50178,1059,47,2025-03-28,Completed,0.0,0.0,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_DUPLICATE_ORDER,2026-09-02 23:28:07.259845+05:30
50179,6604,1,2022-01-13,Completed,0.0,371.93,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_DUPLICATE_ORDER,2026-09-02 23:28:07.259845+05:30
50180,9984,27,2023-01-24,Completed,0.0,1619.29,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_DUPLICATE_ORDER,2026-09-02 23:28:07.259845+05:30
50181,8220,33,2023-05-28,Shipped,0.0,0.0,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_DUPLICATE_ORDER,2026-09-02 23:28:07.259845+05:30
50182,3166,1,2026-01-14,Completed,99.0,0.0,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_DUPLICATE_ORDER,2026-09-02 23:28:07.259845+05:30
50183,8108,41,2022-09-17,Completed,0.0,4815.05,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_DUPLICATE_ORDER,2026-09-02 23:28:07.259845+05:30
50184,5441,2,2022-09-09,Shipped,0.0,3098.49,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_DUPLICATE_ORDER,2026-09-02 23:28:07.259845+05:30
50185,1244,6,2026-01-22,Completed,0.0,0.0,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_DUPLICATE_ORDER,2026-09-02 23:28:07.259845+05:30
50186,5198,1,2024-06-29,Processing,0.0,8285.88,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_DUPLICATE_ORDER,2026-09-02 23:28:07.259845+05:30
50187,4176,1,2023-11-12,Processing,0.0,2516.01,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_DUPLICATE_ORDER,2026-09-02 23:28:07.259845+05:30
50188,4770,14,2024-10-04,Processing,0.0,0.0,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_DUPLICATE_ORDER,2026-09-02 23:28:07.259845+05:30
50189,9046,30,2022-10-15,Completed,0.0,0.0,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_DUPLICATE_ORDER,2026-09-02 23:28:07.259845+05:30
50190,5608,1,2022-04-07,Completed,0.0,111.74,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_DUPLICATE_ORDER,2026-09-02 23:28:07.259845+05:30
50191,1539,35,2022-09-14,Completed,0.0,0.0,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_DUPLICATE_ORDER,2026-09-02 23:28:07.259845+05:30
50192,6552,13,2026-02-05,Completed,0.0,0.0,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_DUPLICATE_ORDER,2026-09-02 23:28:07.259845+05:30
50193,6261,39,2022-08-22,Processing,0.0,22.36,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_DUPLICATE_ORDER,2026-09-02 23:28:07.259845+05:30
50194,9160,13,2024-10-03,Processing,0.0,0.0,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_DUPLICATE_ORDER,2026-09-02 23:28:07.259845+05:30
50195,2783,5,2024-05-07,Completed,0.0,0.0,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_DUPLICATE_ORDER,2026-09-02 23:28:07.259845+05:30
50196,2339,1,2023-06-16,Shipped,0.0,339.15,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_DUPLICATE_ORDER,2026-09-02 23:28:07.259845+05:30
50197,6837,26,2023-06-15,Completed,0.0,2061.12,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_DUPLICATE_ORDER,2026-09-02 23:28:07.259845+05:30
50198,8023,3,2023-07-08,Returned,0.0,6631.44,Refunded,2026-09-02 23:22:46.270186,orders.csv,ERR_DUPLICATE_ORDER,2026-09-02 23:28:07.259845+05:30
50199,5482,49,2022-02-05,Completed,0.0,0.0,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_DUPLICATE_ORDER,2026-09-02 23:28:07.259845+05:30
50200,6329,7,2023-11-09,Completed,0.0,70.99,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_DUPLICATE_ORDER,2026-09-02 23:28:07.259845+05:30
50376,,1,2024-02-10,Completed,0.0,33.06,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_NULL_CUSTOMER_KEY,2026-09-02 23:28:07.259845+05:30
50669,4926,1,2035-12-31,Shipped,0.0,0.0,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_FUTURE_ORDER_DATE,2026-09-02 23:28:07.259845+05:30
50690,,1,2022-10-25,Completed,0.0,5063.34,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_NULL_CUSTOMER_KEY,2026-09-02 23:28:07.259845+05:30
50730,,19,2024-04-14,Completed,0.0,204.68,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_NULL_CUSTOMER_KEY,2026-09-02 23:28:07.259845+05:30
50880,,15,2023-11-09,Completed,0.0,0.0,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_NULL_CUSTOMER_KEY,2026-09-02 23:28:07.259845+05:30
51026,1811,1,2035-12-31,Processing,0.0,0.0,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_FUTURE_ORDER_DATE,2026-09-02 23:28:07.259845+05:30
51104,,45,2024-01-12,Completed,0.0,3709.05,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_NULL_CUSTOMER_KEY,2026-09-02 23:28:07.259845+05:30
51244,,11,2023-07-23,Completed,0.0,756.45,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_NULL_CUSTOMER_KEY,2026-09-02 23:28:07.259845+05:30
51322,,17,2022-03-22,Completed,0.0,1281.27,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_NULL_CUSTOMER_KEY,2026-09-02 23:28:07.259845+05:30
51356,10275,37,2035-12-31,Returned,0.0,7629.8,Refunded,2026-09-02 23:22:46.270186,orders.csv,ERR_FUTURE_ORDER_DATE,2026-09-02 23:28:07.259845+05:30
51446,,45,2025-07-23,Completed,0.0,0.0,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_NULL_CUSTOMER_KEY,2026-09-02 23:28:07.259845+05:30
51566,7501,8,2035-12-31,Completed,0.0,0.0,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_FUTURE_ORDER_DATE,2026-09-02 23:28:07.259845+05:30
51702,,18,2024-04-21,Shipped,0.0,0.0,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_NULL_CUSTOMER_KEY,2026-09-02 23:28:07.259845+05:30
51804,7875,1,2035-12-31,Completed,0.0,62.99,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_FUTURE_ORDER_DATE,2026-09-02 23:28:07.259845+05:30
51827,,32,2025-05-27,Completed,0.0,0.0,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_NULL_CUSTOMER_KEY,2026-09-02 23:28:07.259845+05:30
99218,4194,18,2035-12-31,Processing,0.0,0.0,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_FUTURE_ORDER_DATE,2026-09-02 23:28:07.259845+05:30
99236,,48,2024-10-17,Completed,0.0,0.0,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_NULL_CUSTOMER_KEY,2026-09-02 23:28:07.259845+05:30
99398,,43,2024-11-21,Returned,0.0,799.65,Refunded,2026-09-02 23:22:46.270186,orders.csv,ERR_NULL_CUSTOMER_KEY,2026-09-02 23:28:07.259845+05:30
99536,,4,2024-11-27,Completed,0.0,2388.23,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_NULL_CUSTOMER_KEY,2026-09-02 23:28:07.259845+05:30
99615,,1,2023-09-19,Completed,0.0,341.34,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_NULL_CUSTOMER_KEY,2026-09-02 23:28:07.259845+05:30
99802,,42,2023-12-04,Completed,0.0,0.0,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_NULL_CUSTOMER_KEY,2026-09-02 23:28:07.259845+05:30
99836,,1,2024-03-06,Completed,0.0,0.0,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_NULL_CUSTOMER_KEY,2026-09-02 23:28:07.259845+05:30
50001,3650,8,2022-01-18,Processing,0.0,3705.58,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_DUPLICATE_ORDER,2026-09-02 23:28:07.259845+05:30
50002,5024,1,2022-06-09,Completed,0.0,0.0,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_DUPLICATE_ORDER,2026-09-02 23:28:07.259845+05:30
50003,7342,43,2024-12-31,Shipped,0.0,46.54,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_DUPLICATE_ORDER,2026-09-02 23:28:07.259845+05:30
50004,3220,10,2025-12-16,Shipped,0.0,245.08,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_DUPLICATE_ORDER,2026-09-02 23:28:07.259845+05:30
50005,6580,35,2023-01-07,Completed,0.0,0.0,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_DUPLICATE_ORDER,2026-09-02 23:28:07.259845+05:30
50006,8139,2,2024-08-26,Shipped,0.0,1067.38,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_DUPLICATE_ORDER,2026-09-02 23:28:07.259845+05:30
50007,10287,1,2024-05-17,Completed,0.0,0.0,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_DUPLICATE_ORDER,2026-09-02 23:28:07.259845+05:30
50008,5247,9,2025-04-06,Shipped,0.0,0.0,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_DUPLICATE_ORDER,2026-09-02 23:28:07.259845+05:30
50009,10388,35,2023-07-25,Completed,0.0,672.93,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_DUPLICATE_ORDER,2026-09-02 23:28:07.259845+05:30
50010,2317,28,2022-12-29,Completed,0.0,0.0,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_DUPLICATE_ORDER,2026-09-02 23:28:07.259845+05:30
50011,7217,29,2024-09-09,Completed,0.0,0.0,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_DUPLICATE_ORDER,2026-09-02 23:28:07.259845+05:30
50012,8221,6,2023-07-31,Completed,0.0,22.87,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_DUPLICATE_ORDER,2026-09-02 23:28:07.259845+05:30
50013,5325,3,2025-07-29,Cancelled,0.0,4849.8,Cancelled,2026-09-02 23:22:46.270186,orders.csv,ERR_DUPLICATE_ORDER,2026-09-02 23:28:07.259845+05:30
50014,4568,1,2025-06-24,Returned,0.0,173.38,Refunded,2026-09-02 23:22:46.270186,orders.csv,ERR_DUPLICATE_ORDER,2026-09-02 23:28:07.259845+05:30
50015,5184,5,2024-03-20,Completed,0.0,0.0,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_DUPLICATE_ORDER,2026-09-02 23:28:07.259845+05:30
50016,10539,47,2025-01-29,Cancelled,0.0,44.66,Cancelled,2026-09-02 23:22:46.270186,orders.csv,ERR_DUPLICATE_ORDER,2026-09-02 23:28:07.259845+05:30
50017,9198,1,2025-07-31,Cancelled,0.0,0.0,Cancelled,2026-09-02 23:22:46.270186,orders.csv,ERR_DUPLICATE_ORDER,2026-09-02 23:28:07.259845+05:30
50018,3181,10,2024-10-25,Completed,0.0,678.66,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_DUPLICATE_ORDER,2026-09-02 23:28:07.259845+05:30
50019,6076,1,2024-11-01,Processing,0.0,249.4,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_DUPLICATE_ORDER,2026-09-02 23:28:07.259845+05:30
50020,5851,1,2026-03-16,Completed,0.0,261.22,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_DUPLICATE_ORDER,2026-09-02 23:28:07.259845+05:30
50021,9540,24,2024-10-26,Completed,0.0,0.0,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_DUPLICATE_ORDER,2026-09-02 23:28:07.259845+05:30
50022,10940,1,2025-02-07,Completed,0.0,16997.62,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_DUPLICATE_ORDER,2026-09-02 23:28:07.259845+05:30
50023,3703,29,2023-09-25,Processing,0.0,10322.05,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_DUPLICATE_ORDER,2026-09-02 23:28:07.259845+05:30
50024,9971,1,2022-12-04,Completed,0.0,1611.24,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_DUPLICATE_ORDER,2026-09-02 23:28:07.259845+05:30
50025,10804,46,2025-09-20,Completed,0.0,0.0,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_DUPLICATE_ORDER,2026-09-02 23:28:07.259845+05:30
50026,6986,25,2025-05-09,Completed,0.0,0.0,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_DUPLICATE_ORDER,2026-09-02 23:28:07.259845+05:30
50027,4095,1,2022-11-28,Completed,0.0,0.0,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_DUPLICATE_ORDER,2026-09-02 23:28:07.259845+05:30
50028,4648,10,2024-05-22,Completed,0.0,0.0,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_DUPLICATE_ORDER,2026-09-02 23:28:07.259845+05:30
50029,5389,14,2023-01-11,Completed,0.0,199.31,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_DUPLICATE_ORDER,2026-09-02 23:28:07.259845+05:30
50030,6686,3,2023-04-11,Completed,0.0,2165.1,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_DUPLICATE_ORDER,2026-09-02 23:28:07.259845+05:30
50031,6315,41,2023-12-22,Completed,0.0,0.0,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_DUPLICATE_ORDER,2026-09-02 23:28:07.259845+05:30
50032,6778,48,2023-03-04,Shipped,0.0,0.0,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_DUPLICATE_ORDER,2026-09-02 23:28:07.259845+05:30
50033,10474,19,2025-04-02,Completed,0.0,2723.33,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_DUPLICATE_ORDER,2026-09-02 23:28:07.259845+05:30
50034,9658,1,2022-03-05,Completed,0.0,1302.0,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_DUPLICATE_ORDER,2026-09-02 23:28:07.259845+05:30
50035,4206,1,2022-12-24,Completed,0.0,1299.49,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_DUPLICATE_ORDER,2026-09-02 23:28:07.259845+05:30
50036,8294,1,2025-07-30,Completed,0.0,1510.36,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_DUPLICATE_ORDER,2026-09-02 23:28:07.259845+05:30
50037,8251,18,2023-04-10,Completed,0.0,348.24,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_DUPLICATE_ORDER,2026-09-02 23:28:07.259845+05:30
50038,5303,13,2025-04-14,Completed,0.0,0.0,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_DUPLICATE_ORDER,2026-09-02 23:28:07.259845+05:30
50039,5849,17,2024-07-04,Completed,0.0,0.0,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_DUPLICATE_ORDER,2026-09-02 23:28:07.259845+05:30
50040,9491,10,2025-03-26,Shipped,0.0,6113.26,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_DUPLICATE_ORDER,2026-09-02 23:28:07.259845+05:30
50041,10541,1,2022-05-10,Completed,0.0,0.0,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_DUPLICATE_ORDER,2026-09-02 23:28:07.259845+05:30
50042,10533,1,2026-05-06,Completed,0.0,312.84,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_DUPLICATE_ORDER,2026-09-02 23:28:07.259845+05:30
50043,9214,1,2024-08-14,Processing,0.0,0.0,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_DUPLICATE_ORDER,2026-09-02 23:28:07.259845+05:30
50044,7192,1,2024-03-24,Completed,0.0,422.28,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_DUPLICATE_ORDER,2026-09-02 23:28:07.259845+05:30
50045,5064,1,2026-02-23,Completed,0.0,0.0,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_DUPLICATE_ORDER,2026-09-02 23:28:07.259845+05:30
50046,10121,15,2025-11-21,Completed,0.0,0.0,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_DUPLICATE_ORDER,2026-09-02 23:28:07.259845+05:30
50047,2471,31,2022-04-04,Shipped,0.0,1974.44,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_DUPLICATE_ORDER,2026-09-02 23:28:07.259845+05:30
50048,8147,1,2025-04-19,Processing,0.0,0.0,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_DUPLICATE_ORDER,2026-09-02 23:28:07.259845+05:30
50049,2110,1,2023-10-22,Shipped,0.0,147.45,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_DUPLICATE_ORDER,2026-09-02 23:28:07.259845+05:30
50050,10580,1,2024-11-25,Completed,0.0,0.0,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_DUPLICATE_ORDER,2026-09-02 23:28:07.259845+05:30
50051,6408,1,2025-10-18,Completed,0.0,138.65,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_DUPLICATE_ORDER,2026-09-02 23:28:07.259845+05:30
50052,6217,37,2025-09-16,Completed,0.0,1475.01,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_DUPLICATE_ORDER,2026-09-02 23:28:07.259845+05:30
50053,3856,18,2022-11-02,Completed,0.0,544.6,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_DUPLICATE_ORDER,2026-09-02 23:28:07.259845+05:30
50054,5958,32,2023-07-21,Completed,0.0,469.53,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_DUPLICATE_ORDER,2026-09-02 23:28:07.259845+05:30
50055,4296,47,2026-01-13,Returned,0.0,0.0,Refunded,2026-09-02 23:22:46.270186,orders.csv,ERR_DUPLICATE_ORDER,2026-09-02 23:28:07.259845+05:30
50056,5967,1,2022-11-11,Completed,0.0,0.0,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_DUPLICATE_ORDER,2026-09-02 23:28:07.259845+05:30
50057,5521,22,2023-08-30,Completed,0.0,0.0,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_DUPLICATE_ORDER,2026-09-02 23:28:07.259845+05:30
50058,10923,1,2025-07-30,Completed,0.0,693.18,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_DUPLICATE_ORDER,2026-09-02 23:28:07.259845+05:30
50059,3823,20,2025-01-03,Completed,0.0,2679.45,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_DUPLICATE_ORDER,2026-09-02 23:28:07.259845+05:30
50060,10988,1,2023-01-06,Returned,0.0,0.0,Refunded,2026-09-02 23:22:46.270186,orders.csv,ERR_DUPLICATE_ORDER,2026-09-02 23:28:07.259845+05:30
50061,6247,37,2023-03-21,Shipped,0.0,76.28,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_DUPLICATE_ORDER,2026-09-02 23:28:07.259845+05:30
50062,9603,46,2025-09-29,Completed,0.0,4177.08,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_DUPLICATE_ORDER,2026-09-02 23:28:07.259845+05:30
50063,9227,46,2023-09-09,Completed,0.0,128.47,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_DUPLICATE_ORDER,2026-09-02 23:28:07.259845+05:30
50064,2818,1,2023-04-10,Completed,0.0,0.0,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_DUPLICATE_ORDER,2026-09-02 23:28:07.259845+05:30
50065,3529,11,2026-01-03,Completed,0.0,539.72,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_DUPLICATE_ORDER,2026-09-02 23:28:07.259845+05:30
50066,9068,36,2026-05-01,Completed,0.0,0.0,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_DUPLICATE_ORDER,2026-09-02 23:28:07.259845+05:30
50067,5405,39,2022-10-25,Shipped,0.0,1380.35,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_DUPLICATE_ORDER,2026-09-02 23:28:07.259845+05:30
50068,7256,12,2024-01-15,Returned,0.0,0.0,Refunded,2026-09-02 23:22:46.270186,orders.csv,ERR_DUPLICATE_ORDER,2026-09-02 23:28:07.259845+05:30
50069,6197,10,2023-04-25,Completed,0.0,0.0,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_DUPLICATE_ORDER,2026-09-02 23:28:07.259845+05:30
50070,4021,1,2026-01-21,Cancelled,0.0,170.03,Cancelled,2026-09-02 23:22:46.270186,orders.csv,ERR_DUPLICATE_ORDER,2026-09-02 23:28:07.259845+05:30
50071,7223,33,2025-06-07,Completed,0.0,956.56,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_DUPLICATE_ORDER,2026-09-02 23:28:07.259845+05:30
50072,3620,1,2022-09-30,Shipped,0.0,181.53,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_DUPLICATE_ORDER,2026-09-02 23:28:07.259845+05:30
50073,1891,1,2026-01-28,Completed,0.0,1461.39,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_DUPLICATE_ORDER,2026-09-02 23:28:07.259845+05:30
50074,5976,40,2023-06-18,Completed,0.0,244.28,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_DUPLICATE_ORDER,2026-09-02 23:28:07.259845+05:30
50075,9442,1,2022-02-07,Shipped,0.0,3437.3,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_DUPLICATE_ORDER,2026-09-02 23:28:07.259845+05:30
50076,1300,50,2023-02-06,Completed,0.0,0.0,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_DUPLICATE_ORDER,2026-09-02 23:28:07.259845+05:30
50077,7049,1,2022-08-04,Processing,99.0,0.0,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_DUPLICATE_ORDER,2026-09-02 23:28:07.259845+05:30
50078,7049,35,2022-03-01,Shipped,0.0,96.62,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_DUPLICATE_ORDER,2026-09-02 23:28:07.259845+05:30
50079,2775,33,2025-01-13,Completed,0.0,0.0,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_DUPLICATE_ORDER,2026-09-02 23:28:07.259845+05:30
50080,3907,24,2022-09-30,Processing,0.0,0.0,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_DUPLICATE_ORDER,2026-09-02 23:28:07.259845+05:30
50081,10422,39,2024-03-22,Completed,0.0,1812.39,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_DUPLICATE_ORDER,2026-09-02 23:28:07.259845+05:30
50082,4220,44,2026-04-23,Completed,0.0,95.99,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_DUPLICATE_ORDER,2026-09-02 23:28:07.259845+05:30
50083,7438,11,2024-08-15,Completed,0.0,54.61,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_DUPLICATE_ORDER,2026-09-02 23:28:07.259845+05:30
50084,2053,1,2023-12-20,Completed,99.0,0.0,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_DUPLICATE_ORDER,2026-09-02 23:28:07.259845+05:30
50085,6477,42,2023-04-14,Completed,0.0,0.0,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_DUPLICATE_ORDER,2026-09-02 23:28:07.259845+05:30
50086,9244,1,2023-04-05,Completed,0.0,346.46,Success,2026-09-02 23:22:46.270186,orders.csv,ERR_DUPLICATE_ORDER,2026-09-02 23:28:07.259845+05:30
