order_item_id,order_id,product_id,quantity,unit_price,discount,line_total,_ingested_at,_source_file,rejection_reason_code,quarantined_at
157485,80471,999999,1,568.9,0.0,568.9,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
157523,80489,999999,3,30044.36,18026.62,72106.46,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
157536,80495,999999,10,49816.53,0.0,498165.3,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
157570,80515,999999,1,7041.43,0.0,7041.43,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
157630,80544,999999,1,13189.08,2637.82,10551.26,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
157934,80719,999999,1,50238.97,0.0,50238.97,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
158128,80818,999999,1,3686.61,0.0,3686.61,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
158944,81257,999999,1,4669.08,0.0,4669.08,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
159009,81292,999999,1,488.16,0.0,488.16,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
159053,81313,999999,3,19121.14,0.0,57363.42,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
159233,81408,999999,1,358.15,71.63,286.52,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
159375,81488,999999,1,10368.25,1036.83,9331.42,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
159457,81536,999999,1,3198.25,479.74,2718.51,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
159468,81540,999999,2,5881.3,0.0,11762.6,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
159487,81550,999999,1,272.83,13.64,259.19,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
159665,81641,999999,1,3094.03,154.7,2939.33,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
159734,81674,999999,-1,6040.51,302.03,5738.48,2026-09-02 23:22:46.485392,order_items.csv,ERR_INVALID_QUANTITY_NON_POSITIVE,2026-09-02 23:28:07.281729+05:30
159791,81700,999999,1,5330.99,533.1,4797.89,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
159811,81713,999999,1,1584.6,0.0,1584.6,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
159849,81736,999999,1,37016.98,0.0,37016.98,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
159884,81758,999999,1,994.03,49.7,944.33,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
159924,81780,999999,2,1200.96,120.1,2281.82,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
160267,81979,999999,1,1072.24,107.22,965.02,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
160474,82083,999999,1,3458.42,172.92,3285.5,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
160477,82084,999999,2,11316.97,1131.7,21502.24,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
160487,82090,999999,1,50231.86,10046.37,40185.49,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
160600,82142,999999,1,3775.51,188.78,3586.73,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
161145,82433,999999,1,1097.23,109.72,987.51,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
161328,82519,999999,1,900.12,45.01,855.11,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
161545,82634,999999,4,3179.62,1271.85,11446.63,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
161702,82713,999999,3,455.97,205.19,1162.72,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
162026,82891,999999,3,1269.44,0.0,3808.32,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
162084,82920,999999,1,4604.92,0.0,4604.92,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
162104,82931,999999,3,11316.97,0.0,33950.91,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
162258,83011,999999,2,437.39,43.74,831.04,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
162270,83018,999999,2,358.58,107.57,609.59,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
162364,83069,999999,2,4448.21,0.0,8896.42,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
162524,83158,999999,1,10977.89,0.0,10977.89,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
162610,83203,999999,1,148.86,7.44,141.42,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
162690,83243,999999,1,9716.04,0.0,9716.04,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
162902,83354,999999,2,2226.73,0.0,4453.46,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
163085,83453,999999,1,4082.67,0.0,4082.67,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
163086,83453,999999,1,9165.83,1833.17,7332.66,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
163257,83550,999999,2,8116.75,0.0,16233.5,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
163522,83689,999999,3,1835.84,0.0,5507.52,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
163805,83845,999999,3,913.3,0.0,2739.9,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
163831,83858,999999,3,13443.5,0.0,40330.5,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
163841,83863,999999,1,4590.76,0.0,4590.76,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
164134,84016,999999,1,9964.59,0.0,9964.59,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
164322,84120,999999,3,2802.43,1681.46,6725.83,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
164625,84285,999999,2,423.39,0.0,846.78,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
164629,84287,999999,3,1615.15,0.0,4845.45,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
164774,84373,999999,1,41614.0,0.0,41614.0,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
165749,84898,999999,1,50945.36,7641.8,43303.56,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
165956,85010,999999,1,1072.15,0.0,1072.15,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
166136,85103,999999,1,658.53,32.93,625.6,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
166155,85111,999999,1,3552.29,0.0,3552.29,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
166200,85141,999999,1,454.24,0.0,454.24,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
166446,85271,999999,3,52743.47,0.0,158230.41,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
166750,85429,999999,1,5676.77,0.0,5676.77,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
167195,85677,999999,1,46143.85,0.0,46143.85,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
167579,85879,999999,1,330.01,33.0,297.01,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
167762,85975,999999,1,9535.51,0.0,9535.51,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
167971,86078,999999,1,1113.33,0.0,1113.33,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
168053,86124,999999,1,3195.12,0.0,3195.12,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
168418,86321,999999,1,1432.27,71.61,1360.66,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
168441,86333,999999,1,437.39,43.74,393.65,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
168457,86339,999999,1,4540.88,681.13,3859.75,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
168840,86544,999999,2,6594.43,1978.33,11210.53,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
169016,86635,999999,1,3505.69,0.0,3505.69,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
169355,86814,999999,1,1928.47,0.0,1928.47,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
169376,86824,999999,1,736.93,73.69,663.24,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
169393,86836,999999,1,30954.65,6190.93,24763.72,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
169510,86905,999999,1,13804.11,0.0,13804.11,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
169555,86928,999999,1,16507.76,825.39,15682.37,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
169575,86941,999999,1,47882.63,0.0,47882.63,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
169622,86964,999999,2,8724.98,1745.0,15704.96,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
169952,87137,999999,1,11202.97,0.0,11202.97,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
170449,87407,999999,-1,312.48,15.62,296.86,2026-09-02 23:22:46.485392,order_items.csv,ERR_INVALID_QUANTITY_NON_POSITIVE,2026-09-02 23:28:07.281729+05:30
170520,87449,999999,3,1532.32,0.0,4596.96,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
170882,87653,999999,2,1296.48,0.0,2592.96,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
170971,87703,999999,1,10368.25,0.0,10368.25,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
170987,87707,999999,1,9535.51,0.0,9535.51,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
170988,87708,999999,2,1784.26,0.0,3568.52,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
171554,88004,999999,2,11260.51,4504.2,18016.82,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
171784,88124,999999,2,4230.29,0.0,8460.58,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
171833,88148,999999,2,1846.42,0.0,3692.84,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
172229,88363,999999,1,6954.59,0.0,6954.59,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
172441,88484,999999,1,313.79,31.38,282.41,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
172490,88511,999999,3,1635.67,0.0,4907.01,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
172516,88527,999999,1,4669.08,0.0,4669.08,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
172586,88560,999999,2,431.59,86.32,776.86,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
172616,88576,999999,1,1286.84,64.34,1222.5,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
172729,88644,999999,1,263.04,0.0,263.04,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
172913,88746,999999,2,193.05,0.0,386.1,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
172965,88772,999999,2,1105.42,331.63,1879.21,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
173324,88968,999999,2,49319.41,0.0,98638.82,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
173364,88993,999999,1,467.62,46.76,420.86,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
173529,89088,999999,2,2074.05,0.0,4148.1,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
173741,89206,999999,3,2625.92,0.0,7877.76,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
174233,89463,999999,3,3029.17,908.75,8178.76,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
174519,89621,999999,1,1437.96,71.9,1366.06,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
174592,89661,999999,2,1056.8,0.0,2113.6,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
174722,89725,999999,3,46898.54,0.0,140695.62,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
174906,89820,999999,2,11202.97,0.0,22405.94,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
174994,89865,999999,1,176.67,0.0,176.67,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
175138,89943,999999,1,9742.62,0.0,9742.62,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
175361,90072,999999,4,3318.91,0.0,13275.64,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
175449,90123,999999,1,26949.78,0.0,26949.78,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
175486,90143,999999,1,10770.67,1615.6,9155.07,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
175773,90291,999999,1,10975.38,0.0,10975.38,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
176059,90452,999999,1,2838.57,141.93,2696.64,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
176090,90471,999999,1,45095.35,0.0,45095.35,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
176107,90480,999999,3,416.98,0.0,1250.94,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
176147,90497,999999,1,10261.24,1026.12,9235.12,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
176284,90570,999999,1,5425.0,0.0,5425.0,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
176488,90668,999999,1,887.94,0.0,887.94,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
176547,90700,999999,1,24324.12,0.0,24324.12,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
176588,90722,999999,3,1377.67,826.6,3306.41,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
176865,90881,999999,2,11308.74,0.0,22617.48,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
177022,90952,999999,1,13291.24,0.0,13291.24,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
177072,90976,999999,1,5089.24,0.0,5089.24,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
177117,90999,999999,1,7012.2,0.0,7012.2,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
177149,91014,999999,1,517.92,25.9,492.02,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
177222,91051,999999,1,11707.71,0.0,11707.71,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
177301,91088,999999,3,6331.89,2849.35,16146.32,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
177379,91127,999999,1,11739.41,586.97,11152.44,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
177431,91154,999999,2,213.7,21.37,406.03,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
177498,91192,999999,3,4007.4,0.0,12022.2,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
177725,91309,999999,1,383.42,0.0,383.42,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
177772,91330,999999,2,10261.24,0.0,20522.48,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
178066,91489,999999,2,4349.9,869.98,7829.82,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
178786,91896,999999,3,650.33,0.0,1950.99,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
178855,91933,999999,1,890.96,0.0,890.96,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
178973,91994,999999,1,886.42,0.0,886.42,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
179146,92087,999999,1,8082.4,0.0,8082.4,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
179215,92122,999999,1,3862.9,0.0,3862.9,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
179392,92214,999999,1,906.34,0.0,906.34,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
179629,92336,999999,5,834.99,208.75,3966.2,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
179652,92352,999999,1,4912.93,245.65,4667.28,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
179859,92452,999999,2,1572.37,0.0,3144.74,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
179935,92496,999999,1,49460.15,0.0,49460.15,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
180513,92803,999999,1,3020.56,0.0,3020.56,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
180581,92843,999999,2,2207.44,441.49,3973.39,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
181422,93294,999999,1,2553.22,127.66,2425.56,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
181485,93329,999999,1,15157.46,0.0,15157.46,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
181525,93348,999999,1,6579.26,1315.85,5263.41,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
181589,93384,999999,3,17457.75,0.0,52373.25,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
181848,93525,999999,1,1581.93,158.19,1423.74,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
181911,93559,999999,2,3206.04,0.0,6412.08,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
181990,93597,999999,1,1097.23,219.45,877.78,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
182029,93617,999999,0,8724.98,0.0,8724.98,2026-09-02 23:22:46.485392,order_items.csv,ERR_INVALID_QUANTITY_NON_POSITIVE,2026-09-02 23:28:07.281729+05:30
182140,93678,999999,2,52609.95,0.0,105219.9,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
182221,93720,999999,1,2599.94,0.0,2599.94,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
182773,94015,999999,1,4649.45,464.94,4184.51,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
