order_item_id,order_id,product_id,quantity,unit_price,discount,line_total
104901,52601,520,1,1736.99,0.0,1736.99
104902,52601,577,1,795.1,39.76,755.34
104903,52602,691,4,12820.07,2564.01,48716.27
104904,52603,724,5,2567.59,0.0,12837.95
104905,52603,712,2,12089.2,0.0,24178.4
104906,52603,578,3,6521.84,2934.83,16630.69
104907,52604,693,1,1213.14,0.0,1213.14
104908,52605,524,2,1357.31,542.92,2171.7
104909,52606,738,1,4031.99,0.0,4031.99
104910,52606,605,3,1048.97,472.04,2674.87
104911,52606,787,2,27577.51,0.0,55155.02
104912,52607,999999,1,2061.3,0.0,2061.3
104913,52608,503,1,1376.24,137.62,1238.62
104914,52608,642,3,6612.07,991.81,18844.4
104915,52608,721,1,5715.09,0.0,5715.09
104916,52608,532,2,820.25,328.1,1312.4
104917,52609,741,2,1969.25,0.0,3938.5
104918,52609,691,1,12820.07,1923.01,10897.06
104919,52610,635,1,3079.07,0.0,3079.07
104920,52611,597,1,535.83,80.37,455.46
104921,52612,780,4,3012.88,0.0,12051.52
104922,52613,645,1,3816.62,0.0,3816.62
104923,52614,677,1,3625.43,0.0,3625.43
104924,52615,529,1,47474.39,0.0,47474.39
104925,52615,560,1,407.29,40.73,366.56
104926,52615,597,1,535.83,0.0,535.83
104927,52616,562,2,1170.27,0.0,2340.54
104928,52616,772,1,6175.25,308.76,5866.49
104929,52617,633,2,1617.01,0.0,3234.02
104930,52618,611,1,15431.65,771.58,14660.07
104931,52618,579,2,17100.24,0.0,34200.48
104932,52618,743,1,892.31,133.85,758.46
104933,52619,578,1,6521.84,0.0,6521.84
104934,52619,690,1,1805.43,361.09,1444.34
104935,52620,564,1,1265.51,0.0,1265.51
104936,52621,791,1,11369.6,0.0,11369.6
104937,52621,614,1,30296.77,0.0,30296.77
104938,52621,721,5,5715.09,0.0,28575.45
104939,52622,644,4,36167.51,0.0,144670.04
104940,52622,691,1,12820.07,0.0,12820.07
104941,52623,556,1,3671.69,183.58,3488.11
104942,52624,524,1,1357.31,0.0,1357.31
104943,52624,566,2,8272.67,0.0,16545.34
104944,52625,698,2,9291.61,0.0,18583.22
104945,52625,503,2,1376.24,137.62,2614.86
104946,52626,780,3,3012.88,1355.8,7682.84
104947,52627,583,1,9641.6,0.0,9641.6
104948,52628,606,0,290.06,0.0,1450.3
104949,52629,598,3,579.36,0.0,1738.08
104950,52630,756,1,372.34,18.62,353.72
104951,52631,760,2,11301.08,3390.32,19211.84
104952,52632,590,2,2022.4,0.0,4044.8
104953,52632,759,1,8304.75,1245.71,7059.04
104954,52633,769,3,1383.36,0.0,4150.08
104955,52633,533,1,10801.02,0.0,10801.02
104956,52634,512,1,1219.3,0.0,1219.3
104957,52634,717,1,902.81,0.0,902.81
104958,52635,727,1,11354.29,0.0,11354.29
104959,52635,505,1,5998.46,299.92,5698.54
104960,52635,612,2,2192.78,657.83,3727.73
104961,52635,564,1,1265.51,63.28,1202.23
104962,52635,522,1,39986.91,0.0,39986.91
104963,52636,774,1,1776.67,266.5,1510.17
104964,52636,627,1,348.17,0.0,348.17
104965,52636,599,2,2796.57,838.97,4754.17
104966,52637,717,2,902.81,0.0,1805.62
104967,52638,614,1,30296.77,1514.84,28781.93
104968,52638,513,1,1399.58,69.98,1329.6
104969,52639,624,1,391.05,0.0,391.05
104970,52639,725,3,6229.36,0.0,18688.08
104971,52640,750,2,182.17,0.0,364.34
104972,52640,777,2,2061.3,0.0,4122.6
104973,52640,551,1,3446.79,689.36,2757.43
104974,52640,621,3,1304.44,195.67,3717.65
104975,52641,627,3,348.17,0.0,1044.51
104976,52641,601,1,17813.81,0.0,17813.81
104977,52642,517,1,12096.53,1209.65,10886.88
104978,52643,559,1,5502.85,0.0,5502.85
104979,52644,663,1,1339.76,0.0,1339.76
104980,52644,719,3,15471.04,2320.66,44092.46
104981,52645,592,1,1511.43,0.0,1511.43
104982,52646,722,2,53128.36,0.0,106256.72
104983,52647,786,-1,5485.59,0.0,5485.59
104984,52647,709,1,5677.52,0.0,5677.52
104985,52647,776,1,1371.98,137.2,1234.78
104986,52647,770,1,2789.39,0.0,2789.39
104987,52648,789,1,2799.8,0.0,2799.8
104988,52649,527,3,43071.55,0.0,129214.65
104989,52649,787,2,27577.51,0.0,55155.02
104990,52650,688,1,9656.12,0.0,9656.12
104991,52651,700,2,6725.93,0.0,13451.86
104992,52652,504,1,3910.83,0.0,3910.83
104993,52652,525,2,4003.31,1200.99,6805.63
104994,52652,555,1,9558.13,1433.72,8124.41
104995,52653,705,2,17197.08,3439.42,30954.74
104996,52653,567,2,7980.38,0.0,15960.76
104997,52653,752,3,14566.93,6555.12,37145.67
104998,52654,760,2,11301.08,2260.22,20341.94
104999,52654,735,1,1557.67,155.77,1401.9
105000,52655,705,1,17197.08,0.0,17197.08
105001,52655,792,2,2835.7,283.57,5387.83
105002,52655,555,1,9558.13,1433.72,8124.41
105003,52656,576,1,2970.75,594.15,2376.6
105004,52657,657,1,8779.23,0.0,8779.23
105005,52657,712,2,12089.2,0.0,24178.4
105006,52657,674,3,7676.03,4605.62,18422.47
105007,52658,508,3,5538.85,0.0,16616.55
105008,52658,581,3,2900.19,1305.09,7395.48
105009,52658,761,1,1440.57,72.03,1368.54
105010,52658,692,1,7325.8,0.0,7325.8
105011,52658,794,3,482.29,0.0,1446.87
105012,52659,677,3,3625.43,0.0,10876.29
105013,52660,551,1,3446.79,517.02,2929.77
105014,52661,754,1,9295.64,929.56,8366.08
105015,52661,735,5,1557.67,0.0,7788.35
105016,52661,643,1,55447.46,2772.37,52675.09
105017,52661,651,1,4691.47,703.72,3987.75
105018,52661,648,3,1203.65,180.55,3430.4
105019,52662,733,2,1597.66,319.53,2875.79
105020,52662,567,2,7980.38,2394.11,13566.65
105021,52662,635,1,3079.07,307.91,2771.16
105022,52663,506,1,1305.17,195.78,1109.39
105023,52663,710,2,10731.06,0.0,21462.12
105024,52664,761,1,1440.57,0.0,1440.57
105025,52665,683,1,873.55,174.71,698.84
105026,52666,537,1,7317.24,0.0,7317.24
105027,52666,501,1,45292.52,0.0,45292.52
105028,52667,680,3,1294.32,0.0,3882.96
105029,52668,641,1,3333.39,0.0,3333.39
105030,52668,529,3,47474.39,0.0,142423.17
105031,52668,740,4,38799.36,0.0,155197.44
105032,52668,514,1,8817.04,440.85,8376.19
105033,52669,667,-1,558.92,279.46,5309.74
105034,52669,511,1,856.8,0.0,856.8
105035,52669,742,1,31236.95,0.0,31236.95
105036,52669,608,1,667.69,0.0,667.69
105037,52670,754,5,9295.64,0.0,46478.2
105038,52671,515,1,1144.81,57.24,1087.57
105039,52672,728,1,2491.24,373.69,2117.55
105040,52673,579,1,17100.24,1710.02,15390.22
105041,52674,624,2,391.05,0.0,782.1
105042,52674,726,1,983.03,0.0,983.03
105043,52675,700,2,6725.93,0.0,13451.86
105044,52675,790,1,723.68,0.0,723.68
105045,52675,556,2,3671.69,0.0,7343.38
105046,52676,579,1,17100.24,0.0,17100.24
105047,52676,770,2,2789.39,0.0,5578.78
105048,52676,585,2,29624.84,0.0,59249.68
105049,52677,779,3,9166.85,5500.11,22000.44
105050,52678,729,1,2699.1,269.91,2429.19
105051,52679,697,3,17716.2,2657.43,50491.17
105052,52680,558,2,9344.26,1868.85,16819.67
105053,52681,683,1,873.55,0.0,873.55
105054,52681,768,1,10470.08,0.0,10470.08
105055,52681,738,1,4031.99,0.0,4031.99
105056,52682,502,3,15084.04,6787.82,38464.3
105057,52682,670,3,2118.7,0.0,6356.1
105058,52683,586,2,4444.5,0.0,8889.0
105059,52683,755,3,923.61,138.54,2632.29
105060,52683,647,1,48665.91,0.0,48665.91
105061,52683,698,1,9291.61,1393.74,7897.87
105062,52684,514,1,8817.04,0.0,8817.04
105063,52685,638,1,9668.28,0.0,9668.28
105064,52685,559,2,5502.85,0.0,11005.7
105065,52686,635,2,3079.07,0.0,6158.14
105066,52687,539,3,1082.58,0.0,3247.74
105067,52688,665,2,2533.05,759.92,4306.18
105068,52689,546,1,12181.16,0.0,12181.16
105069,52689,773,1,5708.39,0.0,5708.39
105070,52689,723,1,3644.62,182.23,3462.39
105071,52689,732,1,3277.37,655.47,2621.9
105072,52690,505,0,5998.46,1499.62,28492.68
105073,52691,595,1,2237.17,0.0,2237.17
105074,52692,703,2,2609.04,782.71,4435.37
105075,52692,686,2,4182.59,0.0,8365.18
105076,52693,767,1,2764.13,0.0,2764.13
105077,52694,719,1,15471.04,0.0,15471.04
105078,52694,596,1,1919.15,0.0,1919.15
105079,52694,561,1,2177.62,0.0,2177.62
105080,52695,507,2,5384.85,1615.46,9154.24
105081,52695,665,1,2533.05,0.0,2533.05
105082,52695,605,4,1048.97,209.79,3986.09
105083,52696,795,2,18501.43,0.0,37002.86
105084,52697,528,1,951.12,95.11,856.01
105085,52698,794,2,482.29,48.23,916.35
105086,52699,712,2,12089.2,0.0,24178.4
105087,52699,727,1,11354.29,0.0,11354.29
105088,52699,517,1,12096.53,0.0,12096.53
105089,52699,791,2,11369.6,3410.88,19328.32
105090,52699,699,1,713.36,0.0,713.36
105091,52700,761,1,1440.57,144.06,1296.51
105092,52700,759,1,8304.75,415.24,7889.51
105093,52701,630,4,2387.03,0.0,9548.12
105094,52702,667,1,558.92,55.89,503.03
105095,52703,611,3,15431.65,2314.75,43980.2
105096,52703,697,1,17716.2,1771.62,15944.58
105097,52703,732,1,3277.37,327.74,0.01
105098,52704,651,2,4691.47,0.0,9382.94
105099,52705,716,2,1117.48,0.0,2234.96
105100,52706,792,1,2835.7,0.0,2835.7
105101,52707,555,1,9558.13,0.0,9558.13
105102,52708,525,1,4003.31,0.0,4003.31
105103,52708,656,2,9107.06,910.71,17303.41
105104,52708,722,1,53128.36,0.0,53128.36
105105,52708,657,2,8779.23,0.0,17558.46
105106,52709,538,1,8640.93,0.0,8640.93
105107,52709,583,10,9641.6,19283.2,77132.8
105108,52709,723,1,3644.62,0.0,3644.62
105109,52709,774,4,1776.67,0.0,7106.68
105110,52709,528,5,951.12,0.0,4755.6
105111,52710,739,2,9905.71,1981.14,17830.28
105112,52711,676,1,865.11,173.02,692.09
105113,52711,766,1,4834.22,241.71,4592.51
105114,52711,677,1,3625.43,181.27,3444.16
105115,52711,784,1,1641.14,82.06,1559.08
105116,52712,543,1,4352.44,217.62,4134.82
105117,52713,592,2,1511.43,151.14,2871.72
105118,52713,578,2,6521.84,0.0,13043.68
105119,52714,760,10,11301.08,0.0,113010.8
105120,52714,999999,1,3589.04,0.0,3589.04
105121,52714,593,1,1214.64,121.46,1093.18
105122,52715,727,1,11354.29,0.0,11354.29
105123,52715,749,2,1601.66,0.0,3203.32
105124,52715,743,1,892.31,44.62,847.69
105125,52715,529,2,47474.39,4747.44,90201.34
105126,52715,773,1,5708.39,285.42,5422.97
105127,52716,562,1,1170.27,117.03,1053.24
105128,52717,553,1,31731.27,0.0,31731.27
105129,52718,686,1,4182.59,418.26,3764.33
105130,52719,613,2,11372.12,0.0,22744.24
105131,52719,576,1,2970.75,0.0,2970.75
105132,52719,643,2,55447.46,11089.49,99805.43
105133,52719,621,3,1304.44,0.0,3913.32
105134,52719,629,1,717.69,0.0,717.69
105135,52720,667,1,558.92,83.84,0.01
105136,52720,768,2,10470.08,0.0,20940.16
105137,52721,688,2,9656.12,0.0,19312.24
105138,52722,720,3,3038.53,0.0,9115.59
105139,52723,769,1,1383.36,0.0,1383.36
105140,52724,543,3,4352.44,0.0,13057.32
105141,52724,710,1,10731.06,1073.11,9657.95
105142,52724,736,2,6075.78,0.0,12151.56
105143,52724,692,1,7325.8,732.58,6593.22
105144,52725,673,2,1038.9,207.78,1870.02
105145,52726,776,3,1371.98,205.8,3910.14
105146,52726,742,3,31236.95,0.0,93710.85
105147,52726,505,1,5998.46,899.77,5098.69
105148,52726,769,1,1383.36,276.67,1106.69
105149,52726,516,2,14192.65,1419.27,26966.03
105150,52727,670,1,2118.7,105.94,2012.76
105151,52728,671,2,3564.48,1069.34,6059.62
105152,52728,559,1,5502.85,0.0,5502.85
105153,52728,582,1,8407.83,1681.57,6726.26
105154,52729,568,2,5802.78,0.0,11605.56
105155,52729,790,1,723.68,0.0,723.68
105156,52730,792,2,2835.7,0.0,5671.4
105157,52730,604,1,5835.32,1167.06,4668.26
105158,52731,696,1,4358.64,0.0,4358.64
105159,52732,754,2,9295.64,0.0,18591.28
105160,52733,671,2,3564.48,356.45,6772.51
105161,52734,654,1,2895.35,0.0,2895.35
105162,52735,781,4,508.19,203.28,1829.48
105163,52735,764,1,38368.4,0.0,38368.4
105164,52735,766,3,4834.22,0.0,14502.66
105165,52736,712,1,12089.2,0.0,12089.2
105166,52737,750,1,182.17,0.0,182.17
105167,52738,714,2,44813.18,0.0,89626.36
105168,52738,609,4,3589.04,0.0,14356.16
105169,52738,787,1,27577.51,0.0,27577.51
105170,52738,615,1,24337.83,0.0,24337.83
105171,52738,538,2,8640.93,3456.37,13825.49
105172,52739,591,1,9106.57,910.66,8195.91
105173,52739,561,1,2177.62,217.76,1959.86
105174,52739,785,3,1136.17,0.0,3408.51
105175,52740,582,5,8407.83,0.0,42039.15
105176,52741,555,1,9558.13,0.0,9558.13
105177,52741,569,1,46883.02,4688.3,42194.72
105178,52742,779,1,9166.85,1375.03,7791.82
105179,52743,634,1,5262.27,0.0,5262.27
105180,52744,795,1,18501.43,0.0,18501.43
105181,52745,593,1,1214.64,0.0,1214.64
105182,52745,666,2,4195.88,0.0,8391.76
105183,52746,516,3,14192.65,2128.9,40449.05
105184,52747,642,1,6612.07,0.0,6612.07
105185,52748,581,1,2900.19,145.01,2755.18
105186,52748,519,1,849.44,0.0,849.44
105187,52748,645,1,3816.62,381.66,3434.96
105188,52749,686,2,4182.59,0.0,8365.18
105189,52749,514,1,8817.04,0.0,8817.04
105190,52749,558,1,9344.26,934.43,8409.83
105191,52749,706,1,14673.28,2200.99,12472.29
105192,52750,674,1,7676.03,0.0,7676.03
105193,52750,552,1,10613.41,0.0,10613.41
105194,52750,606,1,290.06,29.01,261.05
105195,52751,659,1,364.24,36.42,327.82
105196,52752,526,1,5568.93,0.0,5568.93
105197,52753,552,1,10613.41,1592.01,9021.4
105198,52754,694,1,1970.24,0.0,1970.24
105199,52755,503,5,1376.24,688.12,6193.08
105200,52756,649,1,699.68,34.98,664.7
105201,52757,511,1,856.8,0.0,856.8
105202,52757,572,1,1098.59,54.93,1043.66
105203,52757,610,1,26733.01,1336.65,25396.36
105204,52757,587,1,790.56,0.0,790.56
105205,52758,562,2,1170.27,0.0,2340.54
105206,52758,797,2,1277.35,255.47,2299.23
105207,52758,583,1,9641.6,0.0,9641.6
105208,52758,700,1,6725.93,0.0,6725.93
105209,52759,721,3,5715.09,857.26,16288.01
105210,52759,678,2,37877.29,0.0,75754.58
105211,52759,718,1,6766.17,0.0,6766.17
105212,52759,776,3,1371.98,617.39,3498.55
105213,52759,786,5,5485.59,0.0,27427.95
105214,52760,652,1,13563.11,0.0,13563.11
105215,52761,799,4,2348.69,0.0,9394.76
105216,52761,725,1,6229.36,0.0,6229.36
105217,52762,510,5,640.28,160.07,3041.33
105218,52763,570,1,4486.57,224.33,4262.24
105219,52763,730,1,713.55,71.36,642.19
105220,52763,572,1,1098.59,0.0,1098.59
105221,52763,631,1,1647.26,0.0,1647.26
105222,52764,578,3,6521.84,0.0,19565.52
105223,52765,686,1,4182.59,0.0,4182.59
105224,52766,596,10,1919.15,0.0,19191.5
105225,52767,550,1,3272.22,654.44,2617.78
105226,52767,699,2,713.36,0.0,1426.72
105227,52768,609,2,3589.04,1076.71,6101.37
105228,52768,708,1,10297.58,1544.64,8752.94
105229,52769,556,1,3671.69,0.0,3671.69
105230,52770,693,1,1213.14,0.0,1213.14
105231,52770,633,1,1617.01,0.0,1617.01
105232,52770,738,1,4031.99,201.6,3830.39
105233,52770,785,1,1136.17,113.62,1022.55
105234,52770,683,3,873.55,0.0,2620.65
105235,52771,797,1,1277.35,0.0,1277.35
105236,52771,588,1,490.64,24.53,466.11
105237,52771,764,2,38368.4,0.0,76736.8
105238,52772,627,1,348.17,52.23,295.94
105239,52773,563,1,5426.08,0.0,5426.08
105240,52773,789,1,2799.8,0.0,2799.8
105241,52773,771,2,1072.89,429.16,1716.62
105242,52774,508,2,5538.85,0.0,11077.7
105243,52775,744,2,6141.59,0.0,12283.18
105244,52775,999999,2,4031.99,1209.6,6854.38
105245,52776,552,1,10613.41,0.0,10613.41
105246,52776,797,1,1277.35,255.47,1021.88
105247,52776,735,2,1557.67,0.0,3115.34
105248,52777,659,1,364.24,0.0,364.24
105249,52777,627,1,348.17,0.0,348.17
105250,52777,762,2,886.5,88.65,1684.35
105251,52777,733,2,1597.66,0.0,3195.32
105252,52777,723,1,3644.62,182.23,3462.39
105253,52778,744,1,6141.59,1228.32,4913.27
105254,52779,793,1,2448.49,0.0,2448.49
105255,52779,521,1,3815.32,381.53,3433.79
105256,52780,730,1,713.55,35.68,677.87
105257,52781,781,1,508.19,0.0,508.19
105258,52781,999999,2,6582.2,0.0,13164.4
105259,52781,721,1,5715.09,571.51,5143.58
105260,52782,629,2,717.69,0.0,1435.38
105261,52783,648,1,1203.65,0.0,1203.65
105262,52784,564,1,1265.51,63.28,1202.23
105263,52785,737,1,454.39,68.16,386.23
105264,52786,679,2,53522.92,0.0,107045.84
105265,52787,703,1,2609.04,0.0,2609.04
105266,52788,768,3,10470.08,0.0,31410.24
105267,52789,554,1,5371.45,805.72,4565.73
105268,52790,536,1,1067.42,53.37,1014.05
105269,52791,770,2,2789.39,0.0,5578.78
105270,52792,735,3,1557.67,0.0,4673.01
105271,52792,612,1,2192.78,109.64,2083.14
105272,52792,723,1,3644.62,0.0,0.01
105273,52793,504,2,3910.83,0.0,7821.66
105274,52794,706,1,14673.28,0.0,14673.28
105275,52794,647,1,48665.91,0.0,48665.91
105276,52795,744,2,6141.59,1842.48,10440.7
105277,52796,687,3,1705.39,255.81,4860.36
105278,52796,677,1,3625.43,181.27,3444.16
105279,52797,709,1,5677.52,0.0,5677.52
105280,52798,507,1,5384.85,0.0,5384.85
105281,52799,537,1,7317.24,0.0,7317.24
105282,52799,502,1,15084.04,0.0,15084.04
105283,52800,614,1,30296.77,1514.84,28781.93
105284,52800,777,1,2061.3,206.13,1855.17
105285,52801,765,1,37606.92,0.0,37606.92
105286,52802,577,4,795.1,318.04,2862.36
105287,52802,625,1,54397.72,0.0,54397.72
105288,52803,582,1,8407.83,0.0,8407.83
105289,52804,752,1,14566.93,0.0,14566.93
105290,52805,582,1,8407.83,0.0,8407.83
105291,52806,610,2,26733.01,0.0,53466.02
105292,52807,732,1,3277.37,0.0,3277.37
105293,52808,534,1,46679.73,0.0,46679.73
105294,52808,623,1,2674.16,0.0,2674.16
105295,52809,713,4,5412.77,0.0,21651.08
105296,52809,708,1,10297.58,514.88,9782.7
105297,52810,747,1,805.8,40.29,765.51
105298,52811,620,1,607.15,0.0,607.15
105299,52812,778,3,2068.11,930.65,5273.68
105300,52813,637,1,3516.12,0.0,3516.12
105301,52814,589,1,17388.16,0.0,17388.16
105302,52814,671,1,3564.48,0.0,3564.48
105303,52814,785,1,1136.17,0.0,1136.17
105304,52815,761,10,1440.57,720.28,13685.42
105305,52816,782,4,9360.71,0.0,37442.84
105306,52817,553,3,31731.27,9519.38,85674.43
105307,52817,737,2,454.39,0.0,908.78
105308,52817,502,2,15084.04,1508.4,28659.68
105309,52818,649,3,699.68,0.0,2099.04
105310,52818,593,4,1214.64,0.0,4858.56
105311,52818,684,1,59645.43,0.0,59645.43
105312,52819,754,3,9295.64,0.0,27886.92
105313,52819,502,1,15084.04,0.0,15084.04
105314,52819,675,2,16586.98,3317.4,29856.56
105315,52819,702,3,569.75,0.0,1709.25
105316,52819,531,1,10687.35,0.0,10687.35
105317,52820,535,1,2114.96,0.0,2114.96
105318,52820,676,2,865.11,0.0,1730.22
105319,52820,600,2,6469.3,0.0,12938.6
105320,52820,541,1,2124.38,0.0,2124.38
105321,52820,726,1,983.03,0.0,983.03
105322,52821,669,1,5183.71,0.0,5183.71
105323,52821,735,1,1557.67,0.0,1557.67
105324,52821,671,10,3564.48,0.0,35644.8
105325,52821,686,1,4182.59,0.0,4182.59
105326,52821,635,1,3079.07,0.0,3079.07
105327,52822,526,1,5568.93,556.89,5012.04
105328,52823,519,1,849.44,42.47,806.97
105329,52823,648,1,1203.65,240.73,962.92
105330,52824,562,3,1170.27,351.08,3159.73
105331,52824,789,2,2799.8,559.96,5039.64
105332,52825,650,1,6201.76,930.26,5271.5
105333,52825,651,2,4691.47,0.0,9382.94
105334,52826,516,1,14192.65,0.0,14192.65
105335,52826,521,1,3815.32,381.53,3433.79
105336,52827,715,1,61205.17,6120.52,55084.65
105337,52828,527,1,43071.55,0.0,43071.55
105338,52828,646,4,6680.81,5344.65,21378.59
105339,52828,551,2,3446.79,689.36,6204.22
105340,52828,621,2,1304.44,130.44,2478.44
105341,52829,612,1,2192.78,0.0,2192.78
105342,52830,516,1,14192.65,0.0,14192.65
105343,52830,657,1,8779.23,438.96,8340.27
105344,52830,672,3,9227.41,0.0,27682.23
105345,52831,729,1,2699.1,0.0,2699.1
105346,52831,707,2,626.29,0.0,1252.58
105347,52831,793,1,2448.49,0.0,2448.49
105348,52832,766,1,4834.22,725.13,4109.09
105349,52832,746,5,1732.13,0.0,8660.65
105350,52832,718,1,6766.17,0.0,6766.17
105351,52833,645,2,3816.62,0.0,7633.24
105352,52834,578,1,6521.84,0.0,6521.84
105353,52835,529,1,47474.39,9494.88,37979.51
105354,52836,730,1,713.55,142.71,570.84
105355,52837,510,1,640.28,32.01,608.27
105356,52838,598,1,579.36,28.97,550.39
105357,52839,732,3,3277.37,1474.82,8357.29
105358,52840,548,1,8285.36,0.0,8285.36
105359,52840,746,1,1732.13,86.61,1645.52
105360,52840,747,2,805.8,161.16,1450.44
105361,52841,607,1,10316.31,0.0,10316.31
105362,52841,774,1,1776.67,88.83,1687.84
105363,52842,630,1,2387.03,0.0,2387.03
105364,52843,638,5,9668.28,4834.14,43507.26
105365,52844,695,0,24310.04,0.0,24310.04
105366,52844,588,1,490.64,0.0,490.64
105367,52845,505,3,5998.46,1799.54,16195.84
105368,52846,769,1,1383.36,0.0,1383.36
105369,52847,662,1,9986.23,0.0,9986.23
105370,52848,637,2,3516.12,0.0,7032.24
105371,52849,730,2,713.55,71.36,1355.74
105372,52850,724,1,2567.59,0.0,2567.59
105373,52850,660,1,3268.31,0.0,3268.31
105374,52850,580,1,1023.86,0.0,1023.86
105375,52851,687,1,1705.39,0.0,1705.39
105376,52851,528,1,951.12,0.0,951.12
105377,52851,713,2,5412.77,1623.83,9201.71
105378,52852,609,1,3589.04,538.36,3050.68
105379,52852,631,1,1647.26,0.0,1647.26
105380,52852,720,1,3038.53,303.85,2734.68
105381,52853,589,1,17388.16,0.0,17388.16
105382,52854,762,3,886.5,0.0,2659.5
105383,52855,635,2,3079.07,1231.63,4926.51
105384,52855,593,1,1214.64,121.46,1093.18
105385,52855,676,1,865.11,86.51,778.6
105386,52856,760,2,11301.08,2260.22,20341.94
105387,52856,646,1,6680.81,668.08,6012.73
105388,52856,733,-1,1597.66,0.0,3195.32
105389,52857,775,3,3454.82,0.0,10364.46
105390,52858,680,1,1294.32,0.0,1294.32
105391,52859,679,1,53522.92,0.0,53522.92
105392,52859,733,1,1597.66,159.77,1437.89
105393,52860,629,1,717.69,0.0,717.69
105394,52860,639,2,5888.93,0.0,11777.86
105395,52860,566,5,8272.67,4136.34,37227.01
105396,52860,781,2,508.19,0.0,1016.38
105397,52861,676,2,865.11,0.0,1730.22
105398,52862,596,2,1919.15,0.0,3838.3
105399,52863,678,2,37877.29,11363.19,64391.39
105400,52863,696,1,4358.64,0.0,4358.64
105401,52864,618,1,161.7,8.08,153.62
105402,52865,759,1,8304.75,1245.71,7059.04
105403,52865,761,2,1440.57,0.0,2881.14
105404,52865,681,3,5353.16,802.97,15256.51
105405,52865,728,1,2491.24,0.0,2491.24
105406,52865,781,2,508.19,101.64,914.74
105407,52866,788,1,8889.42,0.0,8889.42
105408,52867,510,1,640.28,0.0,640.28
105409,52867,731,2,1578.26,157.83,2998.69
105410,52867,650,1,6201.76,0.0,6201.76
105411,52868,683,1,873.55,0.0,873.55
105412,52868,767,2,2764.13,0.0,5528.26
105413,52869,565,1,322.27,32.23,290.04
105414,52869,524,1,1357.31,0.0,1357.31
105415,52870,773,1,5708.39,1141.68,4566.71
105416,52871,638,1,9668.28,0.0,9668.28
105417,52872,501,1,45292.52,0.0,45292.52
105418,52872,562,1,1170.27,0.0,1170.27
105419,52873,630,3,2387.03,0.0,7161.09
105420,52873,565,2,322.27,128.91,515.63
105421,52874,794,1,482.29,0.0,482.29
105422,52875,555,1,9558.13,0.0,9558.13
105423,52875,599,2,2796.57,0.0,5593.14
105424,52876,531,2,10687.35,0.0,21374.7
105425,52876,753,1,1068.74,53.44,1015.3
105426,52876,652,1,13563.11,0.0,13563.11
105427,52876,536,1,1067.42,106.74,960.68
105428,52877,567,3,7980.38,0.0,23941.14
105429,52878,532,4,820.25,0.0,3281.0
105430,52878,721,3,5715.09,0.0,17145.27
105431,52878,733,3,1597.66,0.0,4792.98
105432,52879,514,1,8817.04,881.7,7935.34
105433,52879,758,3,2596.01,389.4,7398.63
105434,52879,632,2,2338.49,233.85,4443.13
105435,52880,720,1,3038.53,0.0,3038.53
105436,52880,670,2,2118.7,0.0,4237.4
105437,52881,664,2,18695.4,3739.08,33651.72
105438,52882,799,2,2348.69,234.87,4462.51
105439,52883,706,1,14673.28,1467.33,13205.95
105440,52883,662,1,9986.23,0.0,9986.23
105441,52884,590,3,2022.4,0.0,6067.2
105442,52884,514,1,8817.04,1763.41,7053.63
105443,52884,738,1,4031.99,0.0,4031.99
105444,52885,546,1,12181.16,0.0,12181.16
105445,52885,718,1,6766.17,676.62,6089.55
105446,52885,608,1,667.69,133.54,534.15
105447,52886,590,5,2022.4,2022.4,8089.6
105448,52887,633,1,1617.01,80.85,1536.16
105449,52887,784,2,1641.14,492.34,2789.94
105450,52887,507,1,5384.85,0.0,5384.85
105451,52888,738,1,4031.99,0.0,4031.99
105452,52888,748,1,2116.96,0.0,2116.96
105453,52888,565,1,322.27,48.34,273.93
105454,52888,548,5,8285.36,4142.68,37284.12
105455,52888,552,3,10613.41,6368.05,25472.18
105456,52889,748,1,2116.96,0.0,2116.96
105457,52889,604,1,5835.32,0.0,5835.32
105458,52889,732,1,3277.37,163.87,3113.5
105459,52889,559,1,5502.85,1100.57,4402.28
105460,52890,660,1,3268.31,0.0,3268.31
105461,52890,719,2,15471.04,0.0,30942.08
105462,52891,792,2,2835.7,567.14,5104.26
105463,52891,752,1,14566.93,1456.69,13110.24
105464,52892,746,1,1732.13,86.61,1645.52
105465,52892,516,1,14192.65,709.63,13483.02
105466,52893,680,2,1294.32,129.43,2459.21
105467,52893,550,1,3272.22,0.0,3272.22
105468,52893,695,2,24310.04,0.0,48620.08
105469,52894,677,2,3625.43,362.54,6888.32
105470,52895,797,2,1277.35,383.2,2171.5
105471,52896,710,1,10731.06,536.55,10194.51
105472,52897,768,1,10470.08,0.0,10470.08
105473,52897,611,1,15431.65,0.0,15431.65
105474,52897,635,1,3079.07,153.95,2925.12
105475,52897,603,4,18106.09,0.0,72424.36
105476,52898,634,1,5262.27,0.0,5262.27
105477,52899,709,1,5677.52,0.0,5677.52
105478,52900,748,1,2116.96,105.85,2011.11
105479,52901,521,1,3815.32,0.0,3815.32
105480,52902,553,3,31731.27,0.0,95193.81
105481,52903,707,1,626.29,0.0,626.29
105482,52904,567,1,7980.38,399.02,7581.36
105483,52904,656,1,9107.06,0.0,9107.06
105484,52905,627,1,348.17,17.41,330.76
105485,52906,668,2,1156.71,0.0,2313.42
